,id,ms_subclass,neighborhood,overall_qual,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,foundation,bsmtfin_type_1,bsmtfin_sf_1,heating_qc,1st_flr_sf,gr_liv_area,full_bath,kitchen_qual,fireplaces,garage_finish,garage_area,garage_qual,saleprice,age_sold
683,2877,30,IDOTRR,4,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,ALQ,285.0,5,951,951,1,3,0,Unf,327.0,3.0,106500,70
684,497,60,NoRidge,8,2000,VinylSd,VinylSd,150.0,4,PConc,GLQ,1173.0,5,1466,2687,2,4,2,RFn,810.0,3.0,327000,9
685,514,20,Somerst,9,2006,VinylSd,VinylSd,198.0,5,PConc,GLQ,2158.0,5,2490,2490,2,5,2,Fin,795.0,3.0,468000,4
686,759,50,IDOTRR,6,1950,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,3,1204,1666,1,3,0,Unf,384.0,2.0,135000,82
687,2474,20,SawyerW,6,2005,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1141,1141,1,3,0,Unf,484.0,3.0,142500,1
688,1193,60,NAmes,5,1968,MetalSd,MetalSd,0.0,3,CBlock,LwQ,732.0,5,732,1464,1,3,0,Unf,470.0,3.0,141000,40
689,1415,190,Edwards,5,1991,MetalSd,MetalSd,0.0,3,CBlock,GLQ,969.0,3,820,1347,1,3,0,None,0.0,0.0,107500,98
690,2048,190,SWISU,5,1979,Plywood,Plywood,0.0,3,CBlock,ALQ,485.0,3,778,1282,1,3,0,Unf,240.0,3.0,108500,65
691,2483,60,SawyerW,6,1994,VinylSd,VinylSd,0.0,3,PConc,ALQ,274.0,5,636,1320,2,4,0,Fin,472.0,3.0,150000,12
692,2883,50,IDOTRR,3,1950,MetalSd,MetalSd,0.0,3,PConc,Unf,0.0,2,576,936,1,3,0,None,0.0,0.0,78000,90
693,1111,20,Somerst,8,2008,VinylSd,VinylSd,186.0,4,PConc,Unf,0.0,5,1580,1580,2,4,0,RFn,830.0,3.0,235128,1
694,2072,20,ClearCr,7,2002,Plywood,Plywood,351.0,3,CBlock,GLQ,1219.0,3,1824,1824,2,4,2,Unf,739.0,3.0,302000,36
695,1450,20,CollgCr,5,2001,Plywood,Wd Sdng,0.0,3,CBlock,Rec,88.0,3,1558,1558,2,3,0,Fin,440.0,3.0,163000,33
696,274,30,Edwards,3,2007,VinylSd,VinylSd,0.0,3,CBlock,None,0.0,3,640,640,1,3,0,Unf,240.0,3.0,84900,65
697,413,160,NPkVill,6,1974,Plywood,Brk Cmn,0.0,3,CBlock,ALQ,257.0,3,855,1322,2,3,1,Unf,440.0,3.0,147000,35
698,751,70,OldTown,7,2005,Stucco,Stucco,0.0,4,PConc,ALQ,299.0,5,916,1826,1,5,1,Unf,164.0,2.0,155000,94
699,2897,20,Timber,7,1990,HdBoard,HdBoard,54.0,3,CBlock,ALQ,1053.0,3,1339,1339,2,3,1,Fin,484.0,4.0,180000,16
700,207,190,IDOTRR,4,1950,VinylSd,Wd Shng,0.0,2,Slab,None,0.0,2,372,1092,2,2,0,None,0.0,0.0,55000,80
701,2269,80,Timber,7,2003,VinylSd,VinylSd,442.0,4,PConc,GLQ,786.0,5,1146,1146,2,4,1,Fin,438.0,3.0,187500,4
702,891,80,Edwards,6,1976,MetalSd,MetalSd,255.0,3,CBlock,ALQ,631.0,5,1125,1125,1,3,1,Unf,352.0,3.0,125000,33
703,2863,50,Crawfor,7,1987,BrkFace,BrkFace,0.0,4,CBlock,Rec,223.0,4,1020,2057,1,4,1,Fin,180.0,2.0,250000,70
704,1298,30,OldTown,5,1950,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,3,899,899,1,3,0,Unf,200.0,2.0,78000,98
705,1292,190,OldTown,4,1996,Wd Sdng,Wd Sdng,0.0,3,Stone,Unf,0.0,4,828,1594,2,3,0,None,0.0,0.0,118000,98
706,1687,20,NridgHt,8,2007,VinylSd,VinylSd,254.0,5,PConc,Unf,0.0,5,1694,1694,2,4,0,Fin,818.0,3.0,318000,0
707,2749,60,SawyerW,8,1994,VinylSd,VinylSd,125.0,4,PConc,GLQ,380.0,5,1065,1911,2,4,1,RFn,471.0,3.0,215000,13
708,2875,30,IDOTRR,4,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Unf,0.0,3,672,672,1,3,0,None,0.0,0.0,72000,81
709,1029,20,NWAmes,6,1976,Plywood,Plywood,160.0,3,CBlock,ALQ,644.0,3,1523,1523,2,3,1,Fin,478.0,3.0,180000,32
710,1581,20,Timber,6,1986,VinylSd,Plywood,132.0,3,CBlock,ALQ,1398.0,3,1651,1651,2,3,1,Fin,616.0,3.0,184000,22
711,612,20,NAmes,5,1959,MetalSd,MetalSd,132.0,3,CBlock,ALQ,991.0,5,1041,1041,1,3,0,RFn,270.0,3.0,124500,50
712,139,90,NAmes,5,1958,HdBoard,HdBoard,0.0,3,CBlock,Unf,0.0,3,1604,1604,2,3,0,Unf,576.0,3.0,135000,52
713,1335,50,BrkSide,6,1989,Wd Sdng,Wd Sdng,0.0,3,CBlock,ALQ,521.0,5,1014,1672,1,4,1,Unf,240.0,3.0,164900,68
714,2531,20,NWAmes,7,1969,HdBoard,HdBoard,168.0,3,CBlock,Unf,0.0,3,1164,1164,1,3,0,Unf,528.0,3.0,140000,37
715,681,20,NAmes,5,1958,BrkFace,BrkFace,0.0,3,CBlock,Unf,0.0,4,1041,1041,1,3,0,RFn,294.0,3.0,128000,51
716,1383,85,Sawyer,6,1978,HdBoard,HdBoard,40.0,3,CBlock,ALQ,450.0,5,1034,1034,1,3,1,Fin,504.0,3.0,153000,30
717,1359,50,OldTown,6,1950,MetalSd,MetalSd,0.0,4,BrkTil,Unf,0.0,5,825,1609,1,3,0,Unf,228.0,2.0,127500,98
718,1226,20,NAmes,5,2006,HdBoard,HdBoard,0.0,3,CBlock,BLQ,32.0,4,1337,1337,1,4,1,RFn,264.0,3.0,141500,58
719,63,60,NoRidge,8,1995,HdBoard,HdBoard,362.0,4,PConc,GLQ,1032.0,5,1500,2622,2,4,2,RFn,712.0,3.0,325000,16
720,1869,20,NWAmes,7,1993,VinylSd,VinylSd,112.0,3,PConc,Unf,0.0,5,1594,1594,2,4,1,RFn,472.0,3.0,188500,14
721,2468,20,Somerst,6,2006,VinylSd,VinylSd,68.0,4,PConc,GLQ,905.0,4,1262,1262,2,4,0,Fin,572.0,3.0,185000,0
722,1135,20,SawyerW,6,2006,VinylSd,VinylSd,126.0,3,PConc,GLQ,80.0,5,1175,1175,1,4,0,None,0.0,0.0,146000,3
723,719,70,OldTown,6,2007,Stucco,Stucco,0.0,3,BrkTil,Unf,0.0,5,664,1288,1,5,1,Unf,280.0,3.0,119000,92
724,405,160,BrDale,5,1971,HdBoard,HdBoard,142.0,3,CBlock,Unf,0.0,3,630,1302,2,3,0,Unf,280.0,3.0,112000,38
725,2506,120,Somerst,8,2005,MetalSd,MetalSd,0.0,4,PConc,GLQ,1039.0,5,1247,1247,1,4,1,Fin,550.0,3.0,197000,1
726,2380,60,NridgHt,9,2006,VinylSd,VinylSd,215.0,4,PConc,GLQ,1369.0,4,1738,2589,2,5,1,RFn,831.0,3.0,412083,0
727,1565,20,Mitchel,8,2002,CemntBd,CmentBd,148.0,4,PConc,GLQ,1218.0,5,1689,1689,2,4,2,RFn,857.0,3.0,271000,6
728,1727,120,NridgHt,7,2003,VinylSd,Wd Shng,235.0,4,PConc,GLQ,1000.0,5,1405,1405,2,4,1,RFn,478.0,3.0,200000,4
729,1661,80,NWAmes,7,1976,Plywood,Plywood,130.0,3,CBlock,GLQ,624.0,3,1324,1324,2,4,1,Fin,585.0,3.0,174000,31
730,1967,20,NAmes,5,1960,BrkFace,BrkFace,0.0,3,CBlock,BLQ,1098.0,3,1377,1377,1,3,2,Unf,351.0,3.0,156500,47
731,2267,60,Timber,6,1997,VinylSd,VinylSd,42.0,4,PConc,ALQ,742.0,5,888,1756,2,3,0,Fin,422.0,3.0,204000,11
732,1389,20,Sawyer,5,2006,HdBoard,HdBoard,0.0,3,CBlock,Unf,0.0,4,1228,1228,1,4,0,Unf,271.0,3.0,149350,42
733,2553,20,NAmes,5,1954,BrkFace,BrkFace,0.0,3,CBlock,BLQ,486.0,4,1008,1008,1,3,1,RFn,275.0,3.0,137000,52
734,1459,60,CollgCr,7,1999,VinylSd,VinylSd,202.0,4,PConc,ALQ,252.0,5,1153,2031,2,4,1,Fin,541.0,3.0,222500,10
735,1739,60,Gilbert,6,2007,VinylSd,VinylSd,22.0,4,PConc,Unf,0.0,5,752,1504,2,4,0,Fin,440.0,3.0,166000,0
736,172,30,OldTown,5,1950,Wd Sdng,Wd Sdng,0.0,3,PConc,BLQ,579.0,3,936,936,1,3,1,None,0.0,0.0,109500,90
737,788,20,Edwards,4,1954,VinylSd,VinylSd,0.0,3,CBlock,None,0.0,3,1383,1383,1,3,0,Unf,498.0,2.0,122000,55
738,1979,30,OldTown,5,1990,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,4,967,967,1,3,1,Unf,180.0,2.0,99900,87
739,1801,20,Somerst,8,2006,VinylSd,VinylSd,0.0,4,PConc,GLQ,24.0,5,1656,1656,2,4,0,RFn,826.0,3.0,249700,1
740,931,20,Crawfor,6,2004,HdBoard,HdBoard,0.0,3,CBlock,Unf,0.0,5,1152,1152,1,4,1,Unf,300.0,3.0,158500,59
741,2471,20,SawyerW,6,2005,VinylSd,VinylSd,0.0,3,PConc,GLQ,24.0,5,1142,1142,1,4,0,None,0.0,0.0,139500,1
742,2899,20,Timber,6,2000,VinylSd,VinylSd,0.0,4,Wood,GLQ,1136.0,5,1403,1403,2,4,0,Unf,470.0,3.0,202000,6
743,2544,90,NAmes,5,2005,MetalSd,MetalSd,122.0,3,CBlock,LwQ,528.0,5,1712,1712,2,3,0,Fin,588.0,3.0,145000,47
744,1386,90,Sawyer,4,1969,Plywood,Plywood,0.0,3,CBlock,GLQ,1198.0,3,1258,1258,0,3,0,Unf,400.0,2.0,108959,39
745,315,20,Timber,5,1950,Wd Sdng,Wd Sdng,0.0,3,CBlock,BLQ,353.0,3,1687,1687,1,3,2,Unf,572.0,3.0,160000,62
746,1932,90,NAmes,5,1958,Wd Sdng,Wd Sdng,260.0,3,CBlock,Unf,0.0,3,1560,1560,2,3,0,Unf,484.0,3.0,128600,49
747,1660,60,NWAmes,7,1976,Plywood,Plywood,233.0,3,CBlock,Unf,0.0,3,1142,1935,2,3,1,RFn,550.0,3.0,197900,31
748,2353,85,NWAmes,7,1976,VinylSd,Wd Shng,252.0,4,CBlock,GLQ,1005.0,3,1083,1083,1,3,1,RFn,596.0,3.0,172000,30
749,2139,20,CollgCr,5,1977,HdBoard,HdBoard,0.0,3,CBlock,Rec,60.0,3,907,907,1,3,0,RFn,308.0,3.0,130000,30
750,1585,20,Timber,6,2000,VinylSd,VinylSd,0.0,4,PConc,GLQ,1223.0,5,1675,1675,2,4,0,RFn,435.0,3.0,195000,9
751,1602,20,Mitchel,5,1954,HdBoard,HdBoard,0.0,3,CBlock,Unf,0.0,5,988,988,1,3,0,RFn,520.0,3.0,113000,54
752,2888,20,Mitchel,8,2001,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1491,1491,2,4,0,RFn,490.0,3.0,209000,5
753,965,80,Timber,7,1989,Plywood,Plywood,310.0,3,PConc,GLQ,904.0,5,1479,1479,2,4,1,Fin,578.0,3.0,213500,22
754,645,20,NAmes,5,1951,MetalSd,MetalSd,0.0,3,CBlock,Rec,308.0,3,1112,1112,1,3,0,Unf,480.0,3.0,126000,58
755,789,20,Edwards,6,1956,Wd Sdng,Wd Sdng,0.0,3,CBlock,Unf,0.0,2,1689,1689,1,3,1,Unf,480.0,3.0,127500,53
756,1015,120,StoneBr,9,2007,MetalSd,MetalSd,178.0,5,PConc,GLQ,1034.0,5,1710,1710,2,5,1,RFn,557.0,3.0,334000,1
757,1264,20,NAmes,6,1960,MetalSd,MetalSd,212.0,3,CBlock,BLQ,733.0,3,1253,1253,1,3,1,RFn,352.0,3.0,157000,48
758,1972,20,NAmes,5,1962,Wd Sdng,Wd Sdng,0.0,3,CBlock,ALQ,110.0,4,864,864,1,3,0,Unf,294.0,3.0,125500,45
759,1481,60,CollgCr,7,2005,WdShing,Wd Shng,0.0,4,PConc,GLQ,648.0,5,728,1456,2,4,1,Fin,410.0,3.0,189000,3
760,954,80,Mitchel,7,1991,HdBoard,HdBoard,0.0,3,PConc,GLQ,611.0,5,1217,1217,2,4,0,Unf,497.0,3.0,173000,19
761,2499,80,Veenker,7,1974,WdShing,Wd Sdng,145.0,4,CBlock,ALQ,1023.0,4,2151,2646,2,4,4,RFn,550.0,3.0,260000,32
762,824,60,CollgCr,8,2007,VinylSd,VinylSd,0.0,4,PConc,GLQ,20.0,5,866,1768,2,4,0,RFn,578.0,3.0,212000,2
763,2769,85,CollgCr,5,1996,VinylSd,VinylSd,0.0,4,PConc,GLQ,298.0,5,914,914,1,3,0,Unf,576.0,3.0,148000,10
764,123,80,NAmes,6,1964,HdBoard,HdBoard,0.0,3,CBlock,Unf,0.0,3,1131,1775,2,3,0,Unf,480.0,3.0,136300,46
765,1862,90,Sawyer,5,1977,Plywood,Plywood,1.0,3,CBlock,GLQ,498.0,5,1361,2620,2,3,1,RFn,600.0,3.0,190000,30
766,1308,190,OldTown,5,2006,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,3,830,1627,2,3,0,Unf,420.0,2.0,139500,108
767,1758,60,Gilbert,7,2003,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,660,1320,2,4,0,Fin,400.0,3.0,162000,4
768,2236,50,IDOTRR,4,1950,AsbShng,AsbShng,0.0,3,PConc,Unf,0.0,4,772,1123,1,3,0,Unf,264.0,3.0,100000,68
769,2912,20,Mitchel,5,2003,Plywood,Plywood,0.0,3,CBlock,ALQ,441.0,5,874,874,1,3,0,RFn,288.0,3.0,126500,38
770,2093,60,SawyerW,7,1987,Plywood,Plywood,172.0,4,CBlock,LwQ,28.0,5,1553,2730,2,4,1,Fin,576.0,3.0,301000,21
771,2128,60,CollgCr,6,1997,VinylSd,VinylSd,0.0,3,PConc,GLQ,648.0,5,905,1786,2,4,0,RFn,684.0,3.0,204750,10
772,679,90,NAmes,4,1950,BrkFace,Stone,0.0,3,Slab,None,0.0,2,1040,1040,2,3,0,Unf,420.0,3.0,90000,60
773,1313,190,OldTown,5,1960,AsbShng,AsbShng,0.0,3,BrkTil,Rec,234.0,3,1377,2350,2,3,0,Unf,393.0,3.0,130000,88
774,2534,60,NAmes,5,1968,HdBoard,HdBoard,300.0,3,CBlock,ALQ,361.0,5,884,1770,1,3,0,RFn,530.0,3.0,155000,38
775,1273,20,NAmes,5,1960,BrkFace,Wd Sdng,0.0,3,CBlock,BLQ,374.0,3,1269,1269,1,3,1,Unf,308.0,3.0,155000,48
776,219,190,Sawyer,5,1965,Plywood,HdBoard,0.0,3,PConc,BLQ,841.0,5,1039,1039,1,3,0,Unf,504.0,3.0,131500,45
777,133,80,NAmes,6,1972,AsbShng,AsbShng,164.0,3,CBlock,BLQ,674.0,5,1520,1520,1,3,2,RFn,364.0,3.0,153000,55
778,38,20,NridgHt,8,2008,VinylSd,VinylSd,200.0,4,PConc,GLQ,1218.0,5,1704,1704,2,4,1,RFn,772.0,3.0,306000,3
779,2408,20,NridgHt,9,2006,MetalSd,MetalSd,518.0,4,PConc,GLQ,1023.0,5,1686,1686,2,5,1,Fin,899.0,3.0,332200,0
780,1575,20,Timber,8,2008,VinylSd,VinylSd,338.0,4,PConc,GLQ,1513.0,5,1646,1646,2,4,1,RFn,800.0,3.0,293077,1
781,1671,20,NAmes,4,1961,MetalSd,MetalSd,0.0,3,BrkTil,ALQ,314.0,5,914,914,1,3,0,Unf,270.0,2.0,128000,46
782,2000,40,OldTown,6,2004,MetalSd,MetalSd,0.0,3,BrkTil,LwQ,370.0,4,1149,1616,2,4,0,Unf,216.0,3.0,152000,81
783,2621,50,NAmes,4,1950,AsbShng,AsbShng,0.0,3,CBlock,Unf,0.0,3,720,1192,1,3,0,None,0.0,0.0,135000,57
784,1996,70,OldTown,6,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Unf,0.0,3,1178,2210,2,2,0,Unf,205.0,2.0,117500,127
785,1976,50,OldTown,6,1950,MetalSd,MetalSd,0.0,3,BrkTil,Rec,276.0,3,866,1296,1,3,0,Unf,576.0,3.0,127500,80
786,1861,20,Veenker,8,1981,BrkFace,BrkFace,0.0,4,CBlock,ALQ,1632.0,4,2497,2497,2,4,2,RFn,676.0,3.0,373000,26
787,1600,160,MeadowV,6,2007,CemntBd,CmentBd,0.0,3,CBlock,GLQ,358.0,5,546,1092,2,3,0,None,0.0,0.0,98000,38
788,298,80,Crawfor,7,2007,VinylSd,VinylSd,44.0,3,PConc,GLQ,343.0,5,896,1652,2,4,0,RFn,473.0,3.0,203135,16
789,875,60,CollgCr,7,1996,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,909,1716,2,4,1,RFn,512.0,3.0,191000,13
790,1205,20,NAmes,5,1956,HdBoard,HdBoard,0.0,3,Slab,None,0.0,3,1014,1014,1,3,0,RFn,267.0,3.0,98000,52
791,763,90,Edwards,5,1988,Plywood,Plywood,0.0,3,CBlock,GLQ,1200.0,3,1200,1200,3,3,0,None,0.0,0.0,179000,22
792,512,20,Somerst,8,2006,VinylSd,VinylSd,206.0,4,PConc,GLQ,379.0,5,1432,1432,2,4,1,Fin,492.0,3.0,245000,3
793,592,20,NWAmes,7,1999,VinylSd,VinylSd,0.0,4,PConc,LwQ,144.0,5,1680,1680,2,4,1,Fin,583.0,3.0,213250,11
794,1255,20,OldTown,4,1950,MetalSd,MetalSd,0.0,3,Slab,None,0.0,3,869,869,1,3,0,Unf,390.0,2.0,89900,60
795,355,60,Gilbert,7,1998,VinylSd,VinylSd,40.0,3,PConc,Unf,0.0,4,885,1718,2,3,1,Fin,427.0,3.0,185000,11
796,1676,160,BrDale,6,1973,HdBoard,HdBoard,567.0,3,CBlock,ALQ,312.0,3,525,1092,1,3,0,Unf,264.0,3.0,113500,34
797,2599,30,NAmes,3,1950,Wd Sdng,Wd Sdng,0.0,3,CBlock,Unf,0.0,2,715,715,1,3,0,Unf,660.0,2.0,68000,77
798,312,20,Mitchel,7,2003,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1560,1560,2,4,0,Fin,573.0,3.0,201000,7
799,1124,60,Somerst,7,2005,VinylSd,VinylSd,0.0,4,PConc,GLQ,400.0,4,866,1768,2,4,0,RFn,603.0,3.0,226700,3
800,1702,20,NridgHt,10,2007,CemntBd,CmentBd,970.0,5,PConc,GLQ,1684.0,5,2290,2290,2,5,1,Fin,1174.0,3.0,500067,0
801,2434,60,Gilbert,7,2005,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,848,1598,2,4,1,Fin,433.0,3.0,201490,2
802,1432,20,CollgCr,5,1994,VinylSd,VinylSd,0.0,3,PConc,GLQ,722.0,5,990,990,1,3,0,Unf,528.0,3.0,155000,14
803,689,90,NAmes,5,1978,Plywood,Plywood,124.0,3,CBlock,GLQ,941.0,4,941,941,1,4,0,Unf,564.0,3.0,145000,31
804,1349,70,BrkSide,6,1999,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Unf,0.0,5,751,1362,2,3,0,Fin,502.0,3.0,128000,88
805,1759,60,Gilbert,6,2000,VinylSd,VinylSd,0.0,3,PConc,GLQ,520.0,5,940,1690,2,3,1,RFn,442.0,3.0,187000,7
806,893,180,Edwards,6,2006,VinylSd,VinylSd,80.0,3,Wood,GLQ,547.0,4,1072,1072,1,3,0,Fin,525.0,3.0,145500,4
807,944,30,IDOTRR,4,1950,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,2,572,572,1,3,0,Unf,200.0,3.0,75000,84
808,2109,20,CollgCr,7,2006,VinylSd,VinylSd,204.0,4,PConc,GLQ,20.0,5,1546,1546,2,4,0,RFn,796.0,3.0,217000,2
809,316,20,Timber,7,2008,VinylSd,VinylSd,60.0,4,PConc,GLQ,78.0,5,1346,1346,2,4,1,Fin,660.0,3.0,220000,2
810,2529,60,NWAmes,6,1972,VinylSd,VinylSd,288.0,3,CBlock,Rec,247.0,4,1012,1790,1,3,1,RFn,484.0,3.0,165150,34
811,1448,80,CollgCr,6,1978,Plywood,HdBoard,0.0,3,CBlock,GLQ,505.0,3,1026,1026,1,3,0,Unf,576.0,3.0,147000,30
812,871,20,CollgCr,7,1996,VinylSd,VinylSd,196.0,4,PConc,GLQ,690.0,5,1504,1504,2,4,1,Fin,478.0,3.0,203000,13
813,142,20,NAmes,5,1959,BrkFace,BrkFace,0.0,3,CBlock,Rec,1018.0,4,1700,1700,1,4,1,RFn,447.0,3.0,165500,51
814,1515,30,Edwards,3,1950,Stucco,Stucco,0.0,3,BrkTil,BLQ,41.0,3,864,864,1,3,0,None,0.0,0.0,67000,94
815,1970,60,NAmes,6,1993,Wd Sdng,Wd Sdng,340.0,3,CBlock,BLQ,536.0,4,1020,1851,2,4,1,RFn,440.0,3.0,187000,43
816,572,160,Somerst,6,2000,MetalSd,MetalSd,513.0,4,PConc,GLQ,507.0,5,756,1512,2,4,0,Unf,440.0,3.0,180000,9
817,2200,50,Crawfor,6,2005,Wd Sdng,Wd Sdng,0.0,3,BrkTil,BLQ,113.0,4,759,1298,2,3,1,Unf,240.0,3.0,146500,86
818,2147,20,CollgCr,7,2000,VinylSd,VinylSd,0.0,4,PConc,GLQ,1412.0,5,1673,1673,2,4,1,RFn,583.0,3.0,270000,7
819,249,85,SawyerW,6,1992,HdBoard,HdBoard,0.0,3,PConc,GLQ,747.0,5,996,996,1,4,0,Unf,564.0,3.0,147000,18
820,162,50,NAmes,6,2004,WdShing,Wd Shng,0.0,3,CBlock,ALQ,481.0,3,816,1224,1,3,0,Unf,280.0,3.0,132000,62
821,664,50,OldTown,4,1950,CBlock,CBlock,0.0,2,PConc,ALQ,315.0,5,840,1374,1,3,0,Fin,338.0,3.0,105000,89
822,1516,190,SWISU,5,2000,VinylSd,VinylSd,0.0,3,PConc,Rec,210.0,5,936,1716,2,2,0,None,0.0,0.0,135900,96
823,16,60,StoneBr,8,2003,CemntBd,Wd Shng,603.0,5,PConc,ALQ,1416.0,5,1690,3279,3,5,1,Fin,841.0,3.0,538000,7
824,1808,20,SawyerW,7,2006,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1143,1143,1,4,0,None,0.0,0.0,147000,1
825,425,20,NridgHt,9,2007,VinylSd,VinylSd,300.0,4,PConc,GLQ,1572.0,5,1652,1652,2,5,2,Fin,840.0,3.0,325000,3
826,1372,20,Sawyer,5,1993,VinylSd,VinylSd,0.0,4,CBlock,Unf,0.0,4,1054,1054,1,3,0,Unf,240.0,3.0,124000,61
827,2495,20,Sawyer,5,1965,HdBoard,Plywood,114.0,3,CBlock,BLQ,560.0,3,935,935,1,3,0,Unf,288.0,3.0,137000,41
828,661,50,OldTown,4,1950,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,3,1313,2377,2,4,1,Unf,528.0,3.0,142900,94
829,1301,20,OldTown,5,2005,MetalSd,MetalSd,0.0,3,CBlock,GLQ,144.0,5,1122,1122,1,4,0,Unf,528.0,3.0,147000,60
830,396,20,NAmes,5,1970,HdBoard,HdBoard,0.0,3,CBlock,Unf,0.0,3,1180,1180,1,3,0,RFn,477.0,3.0,128000,39
831,2663,75,OldTown,7,1950,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,5,815,1690,1,3,1,Unf,225.0,3.0,144000,90
832,50,120,NridgHt,8,2006,VinylSd,VinylSd,178.0,4,PConc,GLQ,24.0,5,1370,1370,2,4,1,RFn,484.0,3.0,205000,4
833,886,20,Edwards,5,1999,MetalSd,MetalSd,0.0,3,PConc,BLQ,637.0,5,1486,1486,1,3,0,Fin,480.0,3.0,167000,45
834,696,50,OldTown,5,1950,Wd Sdng,Wd Sdng,0.0,3,CBlock,Unf,0.0,5,676,1131,1,3,0,Unf,200.0,3.0,66500,68
835,2454,60,NoRidge,8,1993,HdBoard,ImStucc,420.0,4,PConc,LwQ,247.0,5,1565,2799,2,4,1,Fin,704.0,3.0,315000,13
836,2106,60,CollgCr,7,2006,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,728,1456,2,4,1,Fin,440.0,3.0,155835,1
837,353,120,StoneBr,8,1996,CemntBd,CmentBd,0.0,4,PConc,GLQ,741.0,5,1734,1734,2,4,0,RFn,528.0,3.0,239500,14
838,441,20,NridgHt,9,2006,VinylSd,VinylSd,122.0,4,PConc,GLQ,1037.0,5,1531,1531,2,5,1,Fin,700.0,3.0,300000,3
839,2270,20,Timber,8,2002,VinylSd,VinylSd,886.0,4,PConc,GLQ,1329.0,5,1922,1922,2,4,1,Fin,692.0,3.0,282000,5
840,1924,20,NAmes,5,1960,HdBoard,HdBoard,69.0,3,CBlock,Unf,0.0,3,1144,1144,1,3,1,RFn,336.0,3.0,120000,47
841,1402,20,ClearCr,7,2005,Plywood,Plywood,0.0,3,CBlock,LwQ,226.0,5,1363,1363,1,3,2,Unf,439.0,3.0,241500,54
842,1070,120,NridgHt,9,2008,MetalSd,MetalSd,492.0,5,PConc,GLQ,372.0,5,1866,1866,2,5,1,Fin,870.0,3.0,336860,0
843,2696,30,IDOTRR,3,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Unf,0.0,2,1077,1077,1,3,1,Unf,210.0,3.0,91000,84
844,1840,120,Somerst,8,2007,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1550,1550,2,4,0,Fin,528.0,3.0,207500,1
845,1562,120,Crawfor,7,2005,CemntBd,CmentBd,174.0,4,PConc,GLQ,1474.0,5,1646,1646,2,5,1,Fin,482.0,3.0,250000,4
846,2426,120,Blmngtn,7,2006,VinylSd,VinylSd,16.0,4,PConc,GLQ,16.0,5,1248,1248,2,4,0,Fin,438.0,3.0,167240,1
847,1162,120,Somerst,7,2005,MetalSd,MetalSd,0.0,4,PConc,GLQ,24.0,5,1245,1245,2,4,0,RFn,495.0,3.0,178000,4
848,1874,20,NWAmes,6,1963,HdBoard,HdBoard,203.0,3,CBlock,BLQ,617.0,3,1052,1052,1,3,0,Fin,311.0,3.0,127000,44
849,111,20,NWAmes,6,1967,HdBoard,HdBoard,120.0,3,CBlock,GLQ,506.0,4,1829,1829,2,3,0,RFn,535.0,3.0,218500,43
850,1207,20,NAmes,4,1956,VinylSd,VinylSd,0.0,3,CBlock,ALQ,228.0,5,952,952,1,3,0,Unf,283.0,3.0,135750,52
851,140,20,NAmes,7,2009,VinylSd,VinylSd,506.0,4,PConc,GLQ,1188.0,5,1480,1480,2,4,0,RFn,620.0,3.0,214000,7
852,545,20,SawyerW,8,2006,VinylSd,VinylSd,366.0,4,PConc,GLQ,976.0,5,1844,1844,2,4,1,Fin,620.0,3.0,257000,4
853,1338,50,BrkSide,6,2000,Wd Sdng,Wd Sdng,0.0,3,BrkTil,Rec,201.0,5,825,1497,2,3,0,Unf,672.0,3.0,157000,71
854,2873,30,IDOTRR,5,1950,MetalSd,MetalSd,0.0,3,CBlock,Rec,305.0,3,976,976,1,3,0,Unf,215.0,3.0,102000,64
855,924,30,Crawfor,5,2006,Wd Sdng,Wd Sdng,0.0,3,BrkTil,ALQ,713.0,5,964,964,1,3,0,Unf,432.0,3.0,163500,88
856,844,20,CollgCr,7,1999,VinylSd,VinylSd,183.0,4,PConc,GLQ,679.0,5,1501,1501,2,4,0,RFn,577.0,3.0,204000,10
